,0
21621,Смастерил
21622,я
21623,ей
21624,коня
21625,Пусть
21626,берёт
21627,не
21628,жалко
21629,Катя
21630,смотрит
21631,на
21632,меня
21633,Не
21634,желает
21635,брать
21636,коня
21637,Это
21638,просто
21639,палка
21640,Я
21641,свернул
21642,два
21643,лоскута
21644,Ах
21645,сказала
21646,Катя
21647,Ах
21648,какая
21649,красота
21650,Кукла
21651,в
21652,пёстром
21653,платье
21654,Детям
21655,разных
21656,народов
21657,маленьким
21658,братишкам
21659,отцы
21660,которых
21661,отстаивали
21662,свою
21663,свободу
21664,боролись
21665,за
21666,счастье
21667,детей
21668,Как
21669,у
21670,чёрненького
21671,братца
21672,Волосёнки
21673,не
21674,ложатся
21675,Завиваются
21676,в
21677,колечки
21678,Словно
21679,шёрстка
21680,у
21681,овечки
21682,Черномазенький
21683,Черноглазенький
21684,Он
21685,ножонками
21686,топочет
21687,Он
21688,посвоему
21689,лопочет
21690,Гилли
21691,Милли
21692,Га
21693,Как
21694,у
21695,жёлтого
21696,братишки
21697,Косоглазого
21698,мальчишки
21699,Волосёнки
21700,колкие
21701,Чёрными
21702,иголками
21703,Он
21704,вихрастенький
21705,Он
21706,скуластенький
21707,Он
21708,ножонками
21709,топочет
21710,Он
21711,посвоему
21712,лопочет
21713,Чингэ
21714,Мингэ
21715,Чэ
21716,Третий
21717,братик
21718,смуглый
21719,Не
21720,глазёнки
21721,угли
21722,Он
21723,братишка
21724,складный
21725,Светлошоколадный
21726,Он
21727,ножонками
21728,топочет
21729,Он
21730,посвоему
21731,лопочет
21732,Кива
21733,Кива
21734,Ва
21735,А
21736,у
21737,белого
21738,мальчонки
21739,Голосок
21740,весёлый
21741,звонкий
21742,Глазки
21743,озорные
21744,Волосы
21745,льняные
21746,Он
21747,ножонками
21748,топочет
21749,Он
21750,посвоему
21751,лопочет
21752,Мама
21753,Мама
21754,Ма
21755,Сыну
21756,чёрненькому
21757,мать
21758,Стала
21759,песню
21760,напевать
21761,Ойла
21762,Наступает
21763,ночка
21764,Уложу
21765,сыночка
21766,Ойла
21767,Но
21768,отца
21769,всё
21770,нет
21771,Он
21772,ушёл
21773,чуть
21774,свет
21775,Он
21776,придёт
21777,без
21778,сил
21779,Он
21780,тюки
21781,носил
21782,Ойла
21783,Стану
21784,напевать
21785,я
21786,Подрастай
21787,сынок
21788,У
21789,тебя
21790,есть
21791,братья
21792,Ты
21793,не
21794,одинок
21795,Где
21796,отцам
21797,не
21798,сладить
21799,Сладят
21800,сыновья
21801,Спи
21802,мой
21803,черноглазый
21804,Деточка
21805,моя
21806,Сыну
21807,жёлтенькому
21808,мать
21809,Стала
21810,песню
21811,напевать
21812,Спи
21813,мой
21814,сын
21815,Мой
21816,Юдзын
21817,Целый
21818,день
21819,ткала
21820,шелка
21821,Ой
21822,болит
21823,моя
21824,рука
21825,Ой
21826,устала
21827,до
21828,чего
21829,Больше
21830,нету
21831,сил
21832,А
21833,хозяин
21834,ничего
21835,Мне
21836,не
21837,заплатил
21838,Стану
21839,напевать
21840,я
21841,Подрастай
21842,сынок
21843,У
21844,тебя
21845,есть
21846,братья
21847,Ты
21848,не
21849,одинок
21850,Будешь
21851,вместе
21852,с
21853,ними
21854,Ты
21855,в
21856,огне
21857,и
21858,в
21859,дыме
21860,С
21861,ними
21862,победишь
21863,Спи
21864,мой
21865,сын
21866,Мой
21867,Юдзын
21868,Спишь
21869,Сыну
21870,смугленькому
21871,мать
21872,Стала
21873,песню
21874,напевать
21875,Айя
21876,Не
21877,буди
21878,отца
21879,сынок
21880,Твой
21881,отец
21882,усталый
21883,лёг
21884,Дай
21885,ему
21886,передохнуть
21887,Завтра
21888,снова
21889,спину
21890,гнуть
21891,Айя
21892,На
21893,болотистых
21894,полях
21895,Не
21896,один
21897,уже
21898,зачах
21899,Отдыхать
21900,нельзя
21901,им
21902,Не
21903,велит
21904,хозяин
21905,Айя
21906,Стану
21907,напевать
21908,я
21909,Подрастай
21910,сынок
21911,У
21912,тебя
21913,есть
21914,братья
21915,Ты
21916,не
21917,одинок
21918,Где
21919,отцам
21920,не
21921,сладить
21922,Сладят
21923,сыновья
21924,Спи
21925,мой
21926,ненаглядный
21927,Крохотка
21928,моя
21929,Сыну
21930,беленькому
21931,мать
21932,Стала
21933,вот
21934,что
21935,напевать
21936,Повернись
21937,На
21938,бочок
21939,Не
21940,соси
21941,Кулачок
21942,Баюбаюбаиньки
21943,Спи
21944,сынишка
21945,маленький
21946,Скоро
21947,вырастешь
21948,большим
21949,Крепким
21950,молодцом
21951,На
21952,заводе
21953,у
21954,машин
21955,Встанешь
21956,за
21957,отцом
21958,Твой
21959,отец
21960,в
21961,тяжёлый
21962,год
21963,Отбивал
21964,в
21965,бою
21966,завод
21967,Для
21968,того
21969,чтоб
21970,ты
21971,сынок
21972,Для
21973,себя
21974,работать
21975,мог
21976,Стану
21977,напевать
21978,я
21979,Баюшкибаю
21980,Не
21981,забудь
21982,о
21983,братьях
21984,Там
21985,в
21986,чужом
21987,краю
21988,Будешь
21989,вместе
21990,с
21991,ними
21992,Ты
21993,в
21994,огне
21995,и
21996,в
21997,дыме
21998,С
21999,ними
22000,победишь
22001,Баю
22002,Баю
22003,Спишь
22004,Взял
22005,художник
22006,краски
22007,Рисует
22008,на
22009,терраске
22010,Разные
22011,краски
22012,Художнику
22013,нужны
22014,Зелёная
22015,краска
22016,Нужна
22017,для
22018,весны
22019,Очень
22020,хорошая
22021,краска
22022,Оранжевая
22023,Солнце
22024,сияет
22025,Небо
22026,загораживая
22027,Расходятся
22028,в
22029,стороны
22030,Сотни
22031,лучей
22032,Каждый
22033,луч
22034,Шириной
22035,в
22036,ручей
22037,Синий
22038,тоже
22039,нужный
22040,И
22041,хороший
22042,цвет
22043,Для
22044,природы
22045,южной
22046,Лучшей
22047,краски
22048,нет
22049,Стоит
22050,под
22051,синим
22052,небом
22053,Высокая
22054,скала
22055,В
22056,Крыму
22057,художник
22058,не
22059,был
22060,Но
22061,мама
22062,там
22063,была
22064,Чёрную
22065,краску
22066,Лучше
22067,не
22068,брать
22069,Танюша
22070,даёт
22071,совет
22072,Только
22073,испортишь
22074,Свою
22075,тетрадь
22076,Зачем
22077,тебе
22078,чёрный
22079,цвет
22080,Петя
22081,не
22082,маленький
22083,Он
22084,пионер
22085,Жил
22086,он
22087,в
22088,колхозе
22089,Всё
22090,лето
22091,Он
22092,говорит
22093,А
22094,земля
22095,например
22096,Тоже
22097,ведь
22098,чёрного
22099,цвета
22100,На
22101,Украине
22102,у
22103,нас
22104,чернозём
22105,Зреет
22106,густая
22107,пшеница
22108,на
22109,нём
22110,Сегодня
22111,мальчикам
22112,рассказ
22113,Вожатая
22114,читала
22115,Сегодня
22116,слушал
22117,третий
22118,класс
22119,О
22120,странах
22121,капитала
22122,Пришёл
22123,домой
22124,художник
22125,наш
22126,И
22127,взял
22128,тетрадь
22129,и
22130,карандаш
22131,Рисует
22132,он
22133,высокий
22134,дом
22135,В
22136,Америке
22137,в
22138,столице
22139,Дом
22140,помещается
22141,с
22142,трудом
22143,В
22144,тетрадке
22145,на
22146,странице
22147,И
22148,здесь
22149,на
22150,этом
22151,же
22152,листе
22153,Лачуги
22154,жмутся
22155,в
22156,тесноте
22157,Здесь
22158,на
22159,рисунке
22160,этом
22161,нет
22162,Ни
22163,скверика
22164,ни
22165,сада
22166,Решает
22167,Петя
22168,в
22169,чёрный
22170,цвет
22171,Всё
22172,это
22173,красить
22174,надо
22175,Здесь
22176,тюрьма
22177,Полицейский
22178,в
22179,каске
22180,Здесь
22181,нельзя
22182,Без
22183,чёрной
22184,краски
22185,Зовёт
22186,он
22187,младшую
22188,сестру
22189,Танюша
22190,в
22191,первом
22192,классе
22193,Она
22194,глядит
22195,Не
22196,разберу
22197,Кого
22198,ты
22199,так
22200,раскрасил
22201,Что
22202,тут
22203,за
22204,люди
22205,Чей
22206,портрет
22207,Испортил
22208,листик
22209,чистый
22210,А
22211,он
22212,в
22213,ответ
22214,Людей
22215,тут
22216,нет
22217,Тут
22218,капиталисты
22219,Портрет
22220,похож
22221,сказал
22222,сосед
22223,Но
22224,для
22225,чёрных
22226,дел
22227,Даже
22228,этот
22229,чёрный
22230,цвет
22231,Тоже
22232,слишком
22233,бел
22234,Постой
22235,сестра
22236,не
22237,поняла
22238,Что
22239,значит
22240,чёрные
22241,дела
22242,Петя
22243,рисует
22244,сидит
22245,банкир
22246,А
22247,рядом
22248,семья
22249,банкира
22250,Они
22251,не
22252,дадут
22253,свою
22254,подпись
22255,за
22256,мир
22257,Все
22258,они
22259,против
22260,мира
22261,Это
22262,они
22263,затевают
22264,войну
22265,Сидя
22266,спокойно
22267,дома
22268,Петя
22269,сказал
22270,Я
22271,их
22272,всех
22273,зачеркну
22274,Вырву
22275,я
22276,их
22277,из
22278,альбома
22279,Таня
22280,сказала
22281,Испортил
22282,тетрадь
22283,И
22284,всё
22285,изза
22286,чёрного
22287,цвета
22288,Я
22289,говорила
22290,зачем
22291,её
22292,брать
22293,Чёрную
22294,краску
